Dataset,embeddings,# Features,# Samples,Feature_Samples_ratio,Intrinsic_Dimension,Condition number,Fisher Discriminant Ratio,Total Correlations,Mutual information,# Non-zero entries,# Low variance features,Variation,std_var,Coefficient of Variation %,std_co_of_v,Skewness,std_skew,Kurtosis,std_kurt,Mean Log Kernel Density,Isomap Reconstruction Error,Fractal dimension,Entropy,std_entropy,iteration,model,accuracy,f1_score,time,auc,Model_Parameters
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3305353585494752,0.5964090960312238,1.0658141036401503e-14,0.06913373432292397,2800,2,0.25125000000000003,0.2861786405127299,6.670201883905888e+17,9.150376427515107e+17,0.20393818480473735,0.29998865689890586,-0.01864996579911607,0.8023291482019953,-0.17658934789370132,1.0078601266035134,1.9991339049294026,1.0,0.0,3,lr,0.9,0.8997817469155048,0.003340005874633789,0.9,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(l1_ratio=None, max_iter=10000, penalty='l2', solver='saga'), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3305353585494752,0.5964090960312238,1.0658141036401503e-14,0.06913373432292397,2800,2,0.25125000000000003,0.2861786405127299,6.670201883905888e+17,9.150376427515107e+17,0.20393818480473735,0.29998865689890586,-0.01864996579911607,0.8023291482019953,-0.17658934789370132,1.0078601266035134,1.9991339049294026,1.0,0.0,3,mlp,0.8933333333333333,0.8933143669985775,0.6581947803497314,0.8933333333333333,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3305353585494752,0.5964090960312238,1.0658141036401503e-14,0.06913373432292397,2800,2,0.25125000000000003,0.2861786405127299,6.670201883905888e+17,9.150376427515107e+17,0.20393818480473735,0.29998865689890586,-0.01864996579911607,0.8023291482019953,-0.17658934789370132,1.0078601266035134,1.9991339049294026,1.0,0.0,3,pqk,0.8866666666666667,0.8864193131709055,8.870343923568726,0.8866666666666666,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 1, 'entanglement': 'linear', 'best_params': {'kernel': 'linear', 'gamma': 0.01, 'C': 100}}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3305353585494752,0.5964090960312238,1.0658141036401503e-14,0.06913373432292397,2800,2,0.25125000000000003,0.2861786405127299,6.670201883905888e+17,9.150376427515107e+17,0.20393818480473735,0.29998865689890586,-0.01864996579911607,0.8023291482019953,-0.17658934789370132,1.0078601266035134,1.9991339049294026,1.0,0.0,3,rf,0.88,0.8798076923076923,0.08243131637573242,0.8799999999999999,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3305353585494752,0.5964090960312238,1.0658141036401503e-14,0.06913373432292397,2800,2,0.25125000000000003,0.2861786405127299,6.670201883905888e+17,9.150376427515107e+17,0.20393818480473735,0.29998865689890586,-0.01864996579911607,0.8023291482019953,-0.17658934789370132,1.0078601266035134,1.9991339049294026,1.0,0.0,3,svc,0.8533333333333334,0.8520444763271162,0.00436711311340332,0.8533333333333333,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear', probability=False), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3890050364851567,0.5707343071092363,1.0658141036401503e-14,0.06354639746458085,2800,2,0.24874999999999997,0.2798692296667959,5.5605508696188774e+17,8.585215476914226e+17,0.25811002107498693,0.33246794874431024,-0.040512211221877426,0.6472093035804186,-0.1721857160705557,1.0040961631798406,1.9991351380220785,1.0,0.0,4,lr,0.88,0.8792270531400966,0.0030820369720458984,0.88,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(l1_ratio=None, max_iter=10000, penalty='l2', solver='saga'), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3890050364851567,0.5707343071092363,1.0658141036401503e-14,0.06354639746458085,2800,2,0.24874999999999997,0.2798692296667959,5.5605508696188774e+17,8.585215476914226e+17,0.25811002107498693,0.33246794874431024,-0.040512211221877426,0.6472093035804186,-0.1721857160705557,1.0040961631798406,1.9991351380220785,1.0,0.0,4,mlp,0.8533333333333334,0.8533072546230441,0.6164319515228271,0.8533333333333333,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3890050364851567,0.5707343071092363,1.0658141036401503e-14,0.06354639746458085,2800,2,0.24874999999999997,0.2798692296667959,5.5605508696188774e+17,8.585215476914226e+17,0.25811002107498693,0.33246794874431024,-0.040512211221877426,0.6472093035804186,-0.1721857160705557,1.0040961631798406,1.9991351380220785,1.0,0.0,4,pqk,0.8666666666666667,0.8666429587482218,8.810402154922485,0.8666666666666668,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 1, 'entanglement': 'linear', 'best_params': {'kernel': 'poly', 'gamma': 0.1, 'C': 100}}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3890050364851567,0.5707343071092363,1.0658141036401503e-14,0.06354639746458085,2800,2,0.24874999999999997,0.2798692296667959,5.5605508696188774e+17,8.585215476914226e+17,0.25811002107498693,0.33246794874431024,-0.040512211221877426,0.6472093035804186,-0.1721857160705557,1.0040961631798406,1.9991351380220785,1.0,0.0,4,rf,0.8533333333333334,0.8530982905982906,0.08240675926208496,0.8533333333333333,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.3890050364851567,0.5707343071092363,1.0658141036401503e-14,0.06354639746458085,2800,2,0.24874999999999997,0.2798692296667959,5.5605508696188774e+17,8.585215476914226e+17,0.25811002107498693,0.33246794874431024,-0.040512211221877426,0.6472093035804186,-0.1721857160705557,1.0040961631798406,1.9991351380220785,1.0,0.0,4,svc,0.8533333333333334,0.8511904761904762,0.00436091423034668,0.8533333333333334,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear', probability=False), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.401270159079227,0.6513964206807108,1.0658141036401503e-14,0.06547279343019374,2800,2,0.25249999999999995,0.2952359830953634,5.677403145551135e+16,3.0257675782647174e+17,0.10907055357718112,0.3738677141737569,0.0027962429197487815,0.6801580253307854,-0.1546725227937508,0.9456429736174242,1.9991361705250474,1.0,0.0,5,lr,0.8733333333333333,0.8731924360400444,0.0032320022583007812,0.8733333333333332,"{'estimator__C': 1.0, 'estimator__class_weight': None, 'estimator__dual': False, 'estimator__fit_intercept': True, 'estimator__intercept_scaling': 1, 'estimator__l1_ratio': None, 'estimator__max_iter': 10000, 'estimator__n_jobs': None, 'estimator__penalty': 'l2', 'estimator__random_state': None, 'estimator__solver': 'saga', 'estimator__tol': 0.0001, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': LogisticRegression(l1_ratio=None, max_iter=10000, penalty='l2', solver='saga'), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.401270159079227,0.6513964206807108,1.0658141036401503e-14,0.06547279343019374,2800,2,0.25249999999999995,0.2952359830953634,5.677403145551135e+16,3.0257675782647174e+17,0.10907055357718112,0.3738677141737569,0.0027962429197487815,0.6801580253307854,-0.1546725227937508,0.9456429736174242,1.9991361705250474,1.0,0.0,5,mlp,0.8933333333333333,0.893162393162393,0.679257869720459,0.8933333333333333,"{'estimator__activation': 'relu', 'estimator__alpha': 0.0001, 'estimator__batch_size': 'auto', 'estimator__beta_1': 0.9, 'estimator__beta_2': 0.999, 'estimator__early_stopping': False, 'estimator__epsilon': 1e-08, 'estimator__hidden_layer_sizes': 100, 'estimator__learning_rate': 'constant', 'estimator__learning_rate_init': 0.001, 'estimator__max_fun': 15000, 'estimator__max_iter': 10000, 'estimator__momentum': 0.9, 'estimator__n_iter_no_change': 10, 'estimator__nesterovs_momentum': True, 'estimator__power_t': 0.5, 'estimator__random_state': None, 'estimator__shuffle': True, 'estimator__solver': 'adam', 'estimator__tol': 0.0001, 'estimator__validation_fraction': 0.1, 'estimator__verbose': False, 'estimator__warm_start': False, 'estimator': MLPClassifier(hidden_layer_sizes=100, max_iter=10000), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.401270159079227,0.6513964206807108,1.0658141036401503e-14,0.06547279343019374,2800,2,0.25249999999999995,0.2952359830953634,5.677403145551135e+16,3.0257675782647174e+17,0.10907055357718112,0.3738677141737569,0.0027962429197487815,0.6801580253307854,-0.1546725227937508,0.9456429736174242,1.9991361705250474,1.0,0.0,5,pqk,0.8933333333333333,0.893162393162393,8.867255926132202,0.8933333333333333,"{'feature_map': 'ZZFeatureMap', 'feature_map_reps': 1, 'entanglement': 'linear', 'best_params': {'kernel': 'poly', 'gamma': 0.1, 'C': 100}}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.401270159079227,0.6513964206807108,1.0658141036401503e-14,0.06547279343019374,2800,2,0.25249999999999995,0.2952359830953634,5.677403145551135e+16,3.0257675782647174e+17,0.10907055357718112,0.3738677141737569,0.0027962429197487815,0.6801580253307854,-0.1546725227937508,0.9456429736174242,1.9991361705250474,1.0,0.0,5,rf,0.84,0.8398861412560042,0.08121991157531738,0.8400000000000001,"{'estimator__bootstrap': True, 'estimator__ccp_alpha': 0.0, 'estimator__class_weight': None, 'estimator__criterion': 'gini', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__max_leaf_nodes': None, 'estimator__max_samples': None, 'estimator__min_impurity_decrease': 0.0, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__monotonic_cst': None, 'estimator__n_estimators': 100, 'estimator__n_jobs': None, 'estimator__oob_score': False, 'estimator__random_state': None, 'estimator__verbose': 0, 'estimator__warm_start': False, 'estimator': RandomForestClassifier(), 'n_jobs': None}"
pbmc-cd4_vs_cd8.csv,pca,8,350,0.022857142857142857,8,3.401270159079227,0.6513964206807108,1.0658141036401503e-14,0.06547279343019374,2800,2,0.25249999999999995,0.2952359830953634,5.677403145551135e+16,3.0257675782647174e+17,0.10907055357718112,0.3738677141737569,0.0027962429197487815,0.6801580253307854,-0.1546725227937508,0.9456429736174242,1.9991361705250474,1.0,0.0,5,svc,0.8266666666666667,0.8246718216148174,0.004240989685058594,0.8266666666666667,"{'estimator__C': 0.01, 'estimator__break_ties': False, 'estimator__cache_size': 200, 'estimator__class_weight': None, 'estimator__coef0': 0.0, 'estimator__decision_function_shape': 'ovr', 'estimator__degree': 3, 'estimator__gamma': 0.1, 'estimator__kernel': 'linear', 'estimator__max_iter': -1, 'estimator__probability': False, 'estimator__random_state': None, 'estimator__shrinking': True, 'estimator__tol': 0.001, 'estimator__verbose': False, 'estimator': SVC(C=0.01, gamma=0.1, kernel='linear', probability=False), 'n_jobs': None}"
